
---------- Begin Simulation Statistics ----------
simSeconds                                   0.088953                       # Number of seconds simulated (Second)
simTicks                                  88953454000                       # Number of ticks simulated (Tick)
finalTick                                 88953454000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1433.68                       # Real time elapsed on the host (Second)
hostTickRate                                 62045409                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1034044                       # Number of bytes of host memory used (Byte)
simInsts                                    292678816                       # Number of instructions simulated (Count)
simOps                                      557243300                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   204145                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     388680                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        177906909                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.607857                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.645123                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       608568181                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   400928                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      598340844                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 279752                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             51725795                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          57939630                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved              388753                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           177844739                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.364400                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.376119                       # Number of insts issued each cycle (Count)
system.cpu.icache.demandHits::cpu.inst       47849163                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          47849163                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      47849163                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         47849163                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst       151236                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total          151236                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst       151236                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total         151236                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst   2033670000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total   2033670000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst   2033670000                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total   2033670000                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     48000399                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      48000399                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     48000399                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     48000399                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.003151                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.003151                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.003151                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.003151                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 13446.996747                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 13446.996747                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 13446.996747                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 13446.996747                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          304                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            5                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      60.800000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks       150438                       # number of writebacks (Count)
system.cpu.icache.writebacks::total            150438                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst          337                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           337                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          337                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          337                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst       150899                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total       150899                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst       150899                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total       150899                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst   1867334000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total   1867334000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst   1867334000                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total   1867334000                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.003144                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.003144                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.003144                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.003144                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 12374.727467                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 12374.727467                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 12374.727467                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 12374.727467                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                 150438                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst     47849163                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total        47849163                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst       151236                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total        151236                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst   2033670000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total   2033670000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst     48000399                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total     48000399                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.003151                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.003151                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 13446.996747                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 13446.996747                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          337                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          337                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst       150899                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total       150899                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst   1867334000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total   1867334000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.003144                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.003144                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 12374.727467                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 12374.727467                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  88953454000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           410.848451                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             48000062                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs             150899                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             318.093970                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   410.848451                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.802438                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.802438                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          459                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           41                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          418                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.896484                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses           96151697                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses          96151697                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  88953454000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   1180323                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    5257570                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                  1866175                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              608969109                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                33413                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 64162555                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                41446041                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                400521                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                    208600                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                  1669234                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents           1608                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         592003                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       621688                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts              1213691                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                595102343                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               591560805                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 423798988                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 666443008                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        3.325114                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.635912                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED  88953454000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  88953454000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                     7527036                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                 8329077                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                 3779                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                1608                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                5154977                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads               168971                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                  39452                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           55660546                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              3.350995                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             5.077267                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               55232260     99.23%     99.23% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                40393      0.07%     99.30% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               340266      0.61%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                13111      0.02%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                  170      0.00%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                   71      0.00%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                   57      0.00%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                  170      0.00%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                  159      0.00%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                  120      0.00%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                262      0.00%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                197      0.00%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                604      0.00%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               1295      0.00%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149               8467      0.02%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                383      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169              14386      0.03%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179               1680      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                 98      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199               3924      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                288      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                 65      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                 71      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                 70      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                 72      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                 71      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                 71      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                 74      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                 77      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                 63      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows             1551      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             1003                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             55660546                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                62838569                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                40014325                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      4005                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                      3315                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  88953454000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                48000621                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                       320                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  88953454000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  88953454000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                1180323                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 52363539                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                10121960                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles            408                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  97938049                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              16240460                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              618977099                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 83157                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                7742443                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                  12237                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                7344470                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands          1041270040                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  2090113398                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                766720016                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                  12226166                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             946417984                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 94852016                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                       9                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                   8                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  26274141                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        737438828                       # The number of ROB reads (Count)
system.cpu.rob.writes                      1213270857                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                292678816                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  557243300                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                 50217                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                 150080                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                 396546                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                    546626                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                150080                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                396546                       # number of overall hits (Count)
system.l2.overallHits::total                   546626                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                  817                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                64553                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                   65370                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                 817                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data               64553                       # number of overall misses (Count)
system.l2.overallMisses::total                  65370                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst        65113000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data      5336482500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total         5401595500                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst       65113000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data     5336482500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total        5401595500                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst             150897                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data             461099                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                611996                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst            150897                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data            461099                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total               611996                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.005414                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.139998                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.106814                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.005414                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.139998                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.106814                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 79697.674419                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 82668.233854                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    82631.107542                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 79697.674419                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 82668.233854                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   82631.107542                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                25686                       # number of writebacks (Count)
system.l2.writebacks::total                     25686                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst              817                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data            64553                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total               65370                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst             817                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data           64553                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total              65370                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst     56943000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data   4690962500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total     4747905500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst     56943000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data   4690962500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total    4747905500                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.005414                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.139998                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.106814                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.005414                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.139998                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.106814                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 69697.674419                       # average overall mshr miss latency ((Tick/Count))
